type,t,x,y,z,qx,qy,qz,qw
estimator,1716592606.428676,-0.220104,-0.515220,0.009441,-0.000011,0.000693,-0.017038,0.999855
real,16.243000,-0.242267,-0.572600,0.008722,0.000025,0.000792,-0.017038,0.999855
odom,16.277000,-0.217211,-0.660321,0.008717,0.000026,0.000805,-0.016981,0.999855
estimator,1716592606.462574,-0.272099,-0.621550,0.009431,-0.000005,0.000718,-0.017038,0.999855
real,16.277000,-0.233913,-0.572885,0.008717,0.000026,0.000805,-0.016981,0.999855
odom,16.311000,-0.319567,-0.555856,0.008723,0.000019,0.000776,-0.016981,0.999856
estimator,1716592606.496550,-0.217210,-0.660321,0.009437,-0.000004,0.000731,-0.016981,0.999856
real,16.311000,-0.225544,-0.573169,0.008723,0.000019,0.000776,-0.016981,0.999856
odom,16.345000,-0.307037,-0.475678,0.008723,0.000016,0.000783,-0.016922,0.999856
estimator,1716592606.529930,-0.319566,-0.555856,0.009422,-0.000010,0.000702,-0.016981,0.999856
real,16.345000,-0.217655,-0.573436,0.008723,0.000016,0.000783,-0.016922,0.999856
odom,16.379000,-0.162093,-0.504915,0.008737,0.000023,0.000743,-0.016922,0.999857
estimator,1716592606.601389,6.096864,3.078327,-0.062323,0.003195,0.004734,-0.013004,0.999899
odom,16.413000,-0.103372,-0.579225,0.008727,0.000023,0.000768,-0.016922,0.999857
estimator,1716592606.612666,-0.231970,-0.490252,0.009312,-0.000013,0.000709,-0.016975,0.999856
real,16.379000,-0.208821,-0.573736,0.008737,0.000023,0.000743,-0.016922,0.999857
real,16.413000,-0.199986,-0.574035,0.008727,0.000023,0.000768,-0.016922,0.999857
odom,16.447000,-0.177163,-0.483673,0.008708,0.000022,0.000812,-0.016920,0.999857
estimator,1716592606.634606,-0.103371,-0.579225,0.009209,-0.000013,0.000735,-0.016922,0.999857
real,16.447000,-0.191615,-0.574318,0.008708,0.000022,0.000812,-0.016920,0.999857
odom,16.481000,-0.278520,-0.524206,0.008714,0.000025,0.000789,-0.016921,0.999857
estimator,1716592606.666696,-0.177162,-0.483673,0.009178,-0.000014,0.000779,-0.016920,0.999857
real,16.481000,-0.183245,-0.574602,0.008714,0.000025,0.000789,-0.016921,0.999857
odom,16.515000,-0.144696,-0.501300,0.008722,0.000018,0.000762,-0.016921,0.999857
estimator,1716592606.701025,-0.278519,-0.524206,0.009180,-0.000011,0.000756,-0.016920,0.999857
real,16.515000,-0.174876,-0.574885,0.008722,0.000018,0.000762,-0.016921,0.999857
odom,16.549000,-0.120412,-0.649921,0.008736,0.000016,0.000748,-0.016919,0.999857
estimator,1716592606.733702,-0.144695,-0.501300,0.009195,-0.000018,0.000729,-0.016921,0.999857
real,16.549000,-0.166042,-0.575184,0.008736,0.000016,0.000748,-0.016919,0.999857
odom,16.583000,-0.231119,-0.477222,0.008725,0.000022,0.000777,-0.016919,0.999857
estimator,1716592606.825151,-0.911081,-0.930927,0.014213,-0.000016,0.000951,-0.019180,0.999816
real,16.583000,-0.157207,-0.575484,0.008725,0.000022,0.000777,-0.016919,0.999857
odom,16.617000,-0.234006,-0.506753,0.008716,0.000024,0.000791,-0.016919,0.999857
estimator,1716592606.836051,-0.172822,-0.562544,0.009296,-0.000020,0.000715,-0.016842,0.999858
odom,16.651000,-0.106877,-0.513819,0.008713,0.000019,0.000798,-0.016916,0.999857
estimator,1716592606.846766,-0.234005,-0.506753,0.009373,-0.000018,0.000729,-0.016919,0.999857
real,16.617000,-0.148372,-0.575783,0.008716,0.000024,0.000791,-0.016919,0.999857
real,16.651000,-0.140002,-0.576066,0.008713,0.000019,0.000798,-0.016916,0.999857
odom,16.685000,-0.167013,-0.560585,0.008727,0.000023,0.000775,-0.016916,0.999857
estimator,1716592606.869203,-0.106876,-0.513819,0.009386,-0.000024,0.000735,-0.016916,0.999857
real,16.685000,-0.131633,-0.576349,0.008727,0.000023,0.000775,-0.016916,0.999857
odom,16.719000,-0.219449,-0.515587,0.008730,0.000029,0.000765,-0.016917,0.999857
estimator,1716592606.903260,-0.167012,-0.560585,0.009397,-0.000019,0.000713,-0.016916,0.999857
real,16.719000,-0.123263,-0.576633,0.008730,0.000029,0.000765,-0.016917,0.999857
odom,16.753000,-0.026531,-0.619257,0.008732,0.000024,0.000758,-0.016912,0.999857
estimator,1716592606.936941,-0.219448,-0.515587,0.009389,-0.000013,0.000703,-0.016917,0.999857
real,16.753000,-0.114429,-0.576932,0.008732,0.000024,0.000758,-0.016912,0.999857
odom,16.787000,-0.057809,-0.488945,0.008727,0.000014,0.000779,-0.016913,0.999857
estimator,1716592607.009047,-0.033100,0.447772,-0.011063,0.002538,0.002588,0.013288,0.999905
odom,16.821000,-0.023353,-0.550382,0.008724,0.000017,0.000785,-0.016913,0.999857
estimator,1716592607.019855,-0.039803,-0.556320,0.009442,-0.000019,0.000696,-0.016861,0.999858
real,16.787000,-0.105594,-0.577231,0.008727,0.000014,0.000779,-0.016913,0.999857
real,16.821000,-0.096759,-0.577530,0.008724,0.000017,0.000785,-0.016913,0.999857
odom,16.855000,-0.113725,-0.636254,0.008726,0.000024,0.000778,-0.016914,0.999857
estimator,1716592607.040810,-0.023352,-0.550382,0.009474,-0.000016,0.000702,-0.016913,0.999857
real,16.855000,-0.087924,-0.577829,0.008726,0.000024,0.000778,-0.016914,0.999857
odom,16.889000,-0.124089,-0.510537,0.008721,0.000026,0.000791,-0.016908,0.999857
estimator,1716592607.076185,-0.113724,-0.636254,0.009467,-0.000009,0.000695,-0.016914,0.999857
real,16.889000,-0.079555,-0.578112,0.008721,0.000026,0.000791,-0.016908,0.999857
odom,16.923000,-0.046138,-0.572587,0.008720,0.000020,0.000779,-0.016908,0.999857
estimator,1716592607.110118,-0.124088,-0.510537,0.009451,-0.000007,0.000708,-0.016908,0.999857
real,16.923000,-0.071185,-0.578396,0.008720,0.000020,0.000779,-0.016908,0.999857
odom,16.957000,-0.083427,-0.483655,0.008721,0.000021,0.000768,-0.016909,0.999857
estimator,1716592607.143266,-0.046137,-0.572587,0.009468,-0.000013,0.000696,-0.016908,0.999857
real,16.957000,-0.062816,-0.578679,0.008721,0.000021,0.000768,-0.016909,0.999857
odom,16.991000,-0.127146,-0.552399,0.008730,0.000022,0.000754,-0.016902,0.999857
estimator,1716592607.217463,-34.776886,2.144304,0.364180,-0.001861,0.005239,-0.022272,0.999736
real,16.991000,-0.053982,-0.578978,0.008730,0.000022,0.000754,-0.016902,0.999857
odom,17.025000,-0.093881,-0.564035,0.008724,0.000023,0.000775,-0.016903,0.999857
estimator,1716592607.228035,-0.102389,-0.518221,0.009482,-0.000012,0.000685,-0.017007,0.999855
real,17.025000,-0.045147,-0.579277,0.008724,0.000023,0.000775,-0.016903,0.999857
odom,17.059000,-0.000294,-0.548329,0.008715,0.000020,0.000787,-0.016903,0.999857
estimator,1716592607.244761,-0.093880,-0.564035,0.009517,-0.000011,0.000706,-0.016903,0.999857
real,17.059000,-0.036312,-0.579575,0.008715,0.000020,0.000787,-0.016903,0.999857
odom,17.093000,0.040026,-0.490524,0.008713,0.000021,0.000799,-0.016895,0.999857
estimator,1716592607.278315,-0.000293,-0.548329,0.009519,-0.000014,0.000718,-0.016903,0.999857
real,17.093000,-0.027944,-0.579859,0.008713,0.000021,0.000799,-0.016895,0.999857
odom,17.127000,-0.091802,-0.514867,0.008715,0.000025,0.000793,-0.016894,0.999857
estimator,1716592607.312312,0.040027,-0.490524,0.009519,-0.000012,0.000730,-0.016895,0.999857
real,17.127000,-0.020039,-0.580126,0.008715,0.000025,0.000793,-0.016894,0.999857
odom,17.161000,-0.063674,-0.485755,0.008719,0.000022,0.000770,-0.016895,0.999857
estimator,1716592607.346854,-0.091800,-0.514867,0.009505,-0.000008,0.000724,-0.016894,0.999857
real,17.161000,-0.012134,-0.580393,0.008719,0.000022,0.000770,-0.016895,0.999857
odom,17.195000,-0.081536,-0.522929,0.008741,0.000019,0.000732,-0.016893,0.999857
estimator,1716592607.424996,0.873407,-4.387561,0.009583,0.002163,-0.002231,-0.051905,0.998647
real,17.195000,-0.003301,-0.580692,0.008741,0.000019,0.000732,-0.016893,0.999857
odom,17.229000,-0.005226,-0.659513,0.008729,0.000020,0.000770,-0.016894,0.999857
estimator,1716592607.437293,-0.051797,-0.507024,0.009494,-0.000012,0.000701,-0.018458,0.999829
odom,17.263000,-0.040280,-0.563965,0.008720,0.000021,0.000798,-0.016895,0.999857
estimator,1716592607.449302,-0.005225,-0.659513,0.009540,-0.000011,0.000739,-0.016894,0.999857
real,17.229000,0.005535,-0.580991,0.008729,0.000020,0.000770,-0.016894,0.999857
real,17.263000,0.014370,-0.581289,0.008720,0.000021,0.000798,-0.016895,0.999857
odom,17.297000,0.113440,-0.658012,0.008717,0.000020,0.000804,-0.016891,0.999857
estimator,1716592607.484102,-0.040279,-0.563965,0.009522,-0.000009,0.000766,-0.016895,0.999857
real,17.297000,0.022740,-0.581572,0.008717,0.000020,0.000804,-0.016891,0.999857
odom,17.331000,-0.058296,-0.569547,0.008719,0.000022,0.000791,-0.016891,0.999857
estimator,1716592607.516958,0.113441,-0.658012,0.009535,-0.000010,0.000772,-0.016891,0.999857
real,17.331000,0.030644,-0.581840,0.008719,0.000022,0.000791,-0.016891,0.999857
odom,17.365000,0.059216,-0.555142,0.008729,0.000025,0.000768,-0.016892,0.999857
estimator,1716592607.550923,-0.058294,-0.569547,0.009521,-0.000008,0.000759,-0.016891,0.999857
real,17.365000,0.038549,-0.582107,0.008729,0.000025,0.000768,-0.016892,0.999857
odom,17.399000,0.047974,-0.614792,0.008736,0.000016,0.000732,-0.016890,0.999857
estimator,1716592607.629522,5.906156,-0.149007,-0.058738,0.000678,0.007058,-0.041088,0.999130
real,17.399000,0.047383,-0.582405,0.008736,0.000016,0.000732,-0.016890,0.999857
odom,17.433000,0.057050,-0.534335,0.008719,0.000015,0.000771,-0.016008,0.999872
estimator,1716592607.640445,0.060109,-0.585227,0.009535,-0.000005,0.000736,-0.017255,0.999851
real,17.433000,0.056215,-0.582697,0.008719,0.000015,0.000771,-0.016008,0.999872
odom,17.467000,0.077980,-0.621714,0.008712,0.000023,0.000796,-0.015118,0.999885
estimator,1716592607.653741,0.057052,-0.534335,0.009533,-0.000007,0.000775,-0.016008,0.999872
real,17.467000,0.065047,-0.582972,0.008712,0.000023,0.000796,-0.015118,0.999885
odom,17.501000,0.043513,-0.492453,0.008713,0.000030,0.000800,-0.015989,0.999872
estimator,1716592607.687759,0.077981,-0.621714,0.009529,0.000002,0.000801,-0.015118,0.999885
real,17.501000,0.073423,-0.583232,0.008713,0.000030,0.000800,-0.015989,0.999872
odom,17.535000,0.025740,-0.585111,0.008716,0.000016,0.000788,-0.015997,0.999872
estimator,1716592607.722989,0.043514,-0.492453,0.009525,0.000009,0.000805,-0.015989,0.999872
real,17.535000,0.081326,-0.583485,0.008716,0.000016,0.000788,-0.015997,0.999872
odom,17.569000,0.173914,-0.562012,0.008731,0.000013,0.000769,-0.015999,0.999872
estimator,1716592607.807507,-1.953266,-0.793214,0.003683,-0.000324,-0.003898,-0.639680,0.768631
real,17.569000,0.089231,-0.583738,0.008731,0.000013,0.000769,-0.015999,0.999872
odom,17.603000,0.054266,-0.638910,0.008733,0.000023,0.000731,-0.015999,0.999872
estimator,1716592607.822739,0.122323,-0.573756,0.009379,-0.000006,0.000793,-0.016627,0.999861
odom,17.637000,0.119355,-0.655265,0.008721,0.000023,0.000771,-0.015117,0.999885
estimator,1716592607.835582,0.054267,-0.638910,0.009312,0.000004,0.000755,-0.015999,0.999872
real,17.603000,0.098065,-0.584021,0.008733,0.000023,0.000731,-0.015999,0.999872
real,17.637000,0.106897,-0.584297,0.008721,0.000023,0.000771,-0.015117,0.999885
odom,17.671000,0.049014,-0.615879,0.008706,0.000020,0.000816,-0.015105,0.999886
estimator,1716592607.860690,0.119356,-0.655265,0.009298,0.000004,0.000795,-0.015117,0.999885
real,17.671000,0.115269,-0.584550,0.008706,0.000020,0.000816,-0.015105,0.999886
odom,17.705000,0.036470,-0.531731,0.008719,0.000015,0.000789,-0.014223,0.999899
estimator,1716592607.893601,0.049015,-0.615879,0.009285,0.000001,0.000840,-0.015105,0.999886
real,17.705000,0.123635,-0.584796,0.008719,0.000015,0.000789,-0.014223,0.999899
odom,17.739000,0.067686,-0.533854,0.008727,0.000024,0.000777,-0.015092,0.999886
estimator,1716592607.926929,0.036471,-0.531731,0.009295,-0.000004,0.000813,-0.014223,0.999899
real,17.739000,0.131546,-0.585027,0.008727,0.000024,0.000777,-0.015092,0.999886
odom,17.773000,0.078562,-0.515299,0.008736,0.000020,0.000743,-0.014710,0.999892
estimator,1716592608.004931,12.123192,-1.815979,0.130687,-0.005950,-0.004123,-0.009334,0.999930
real,17.773000,0.140235,-0.585287,0.008736,0.000020,0.000743,-0.014710,0.999892
odom,17.807000,0.141471,-0.498464,0.008731,0.000014,0.000764,-0.013825,0.999904
estimator,1716592608.018789,0.078176,-0.523327,0.009285,0.000005,0.000801,-0.014881,0.999889
odom,17.841000,0.256292,-0.595117,0.008723,0.000021,0.000791,-0.012935,0.999916
estimator,1716592608.031002,0.141472,-0.498464,0.009272,-0.000001,0.000822,-0.013825,0.999904
real,17.807000,0.149068,-0.585539,0.008731,0.000014,0.000764,-0.013825,0.999904
real,17.841000,0.157902,-0.585776,0.008723,0.000021,0.000791,-0.012935,0.999916
odom,17.875000,0.123183,-0.487373,0.008710,0.000028,0.000810,-0.012535,0.999921
estimator,1716592608.064384,0.256292,-0.595117,0.009253,0.000006,0.000848,-0.012935,0.999916
real,17.875000,0.166130,-0.585986,0.008710,0.000028,0.000810,-0.012535,0.999921
odom,17.909000,0.218411,-0.580243,0.008723,0.000012,0.000772,-0.011650,0.999932
estimator,1716592608.096872,0.123184,-0.487373,0.009253,0.000013,0.000867,-0.012535,0.999921
real,17.909000,0.174497,-0.586189,0.008723,0.000012,0.000772,-0.011650,0.999932
odom,17.943000,0.270765,-0.651313,0.008717,0.000016,0.000780,-0.012129,0.999926
estimator,1716592608.130982,0.218412,-0.580243,0.009258,-0.000003,0.000829,-0.011650,0.999932
real,17.943000,0.182265,-0.586373,0.008717,0.000016,0.000780,-0.012129,0.999926
odom,17.977000,0.130350,-0.544728,0.008718,0.000023,0.000774,-0.012135,0.999926
estimator,1716592608.218996,4.536227,-2.054239,0.069043,-0.005622,0.001186,0.981638,-0.190669
odom,18.011000,0.269707,-0.621067,0.008724,0.000020,0.000773,-0.012137,0.999926
estimator,1716592608.232150,0.212944,-0.596173,0.009345,0.000002,0.000838,-0.010620,0.999943
real,17.977000,0.190171,-0.586565,0.008718,0.000023,0.000774,-0.012135,0.999926
odom,18.045000,0.126393,-0.680610,0.008718,0.000015,0.000799,-0.012622,0.999920
estimator,1716592608.245394,0.269708,-0.621067,0.009475,-0.000003,0.000836,-0.012137,0.999926
real,18.011000,0.198078,-0.586757,0.008724,0.000020,0.000773,-0.012137,0.999926
real,18.045000,0.205380,-0.586938,0.008718,0.000015,0.000799,-0.012622,0.999920
odom,18.079000,0.260435,-0.654291,0.008727,0.000015,0.000779,-0.012628,0.999920
estimator,1716592608.267573,0.126394,-0.680610,0.009490,-0.000008,0.000862,-0.012622,0.999920
real,18.079000,0.212821,-0.587126,0.008727,0.000015,0.000779,-0.012628,0.999920
odom,18.113000,0.209394,-0.644634,0.008731,0.000019,0.000767,-0.012630,0.999920
estimator,1716592608.301347,0.260437,-0.654291,0.009482,-0.000008,0.000842,-0.012628,0.999920
real,18.113000,0.220262,-0.587314,0.008731,0.000019,0.000767,-0.012630,0.999920
odom,18.147000,0.211607,-0.571872,0.008720,0.000023,0.000796,-0.013113,0.999914
estimator,1716592608.334986,0.209395,-0.644634,0.009491,-0.000003,0.000830,-0.012630,0.999920
real,18.147000,0.227099,-0.587490,0.008720,0.000023,0.000796,-0.013113,0.999914
odom,18.181000,0.198387,-0.660838,0.008736,0.000021,0.000741,-0.013601,0.999907
estimator,1716592608.406351,-0.699277,6.241692,0.009708,0.000594,0.001278,0.142539,0.989788
real,18.181000,0.235089,-0.587704,0.008736,0.000021,0.000741,-0.013601,0.999907
odom,18.215000,0.332520,-0.500827,0.008735,0.000007,0.000729,-0.012874,0.999917
estimator,1716592608.418603,0.208062,-0.616082,0.009482,0.000000,0.000859,-0.013450,0.999909
real,18.215000,0.243877,-0.587937,0.008735,0.000007,0.000729,-0.012874,0.999917
odom,18.249000,0.321565,-0.581933,0.008721,0.000013,0.000781,-0.011987,0.999928
estimator,1716592608.435960,0.332521,-0.500827,0.009460,-0.000014,0.000847,-0.012874,0.999917
real,18.249000,0.252711,-0.588157,0.008721,0.000013,0.000781,-0.011987,0.999928
odom,18.283000,0.161080,-0.502780,0.008706,0.000025,0.000818,-0.011245,0.999936
estimator,1716592608.472000,0.321566,-0.581933,0.009452,-0.000007,0.000899,-0.011987,0.999928
real,18.283000,0.261036,-0.588351,0.008706,0.000025,0.000818,-0.011245,0.999936
odom,18.317000,0.280388,-0.586153,0.008715,0.000021,0.000780,-0.010357,0.999946
estimator,1716592608.503808,0.161082,-0.502780,0.009472,0.000005,0.000937,-0.011245,0.999936
real,18.317000,0.269405,-0.588532,0.008715,0.000021,0.000780,-0.010357,0.999946
odom,18.351000,0.332377,-0.612980,0.008726,0.000010,0.000755,-0.009468,0.999955
estimator,1716592608.538332,0.280389,-0.586153,0.009456,0.000001,0.000898,-0.010357,0.999946
real,18.351000,0.277773,-0.588698,0.008726,0.000010,0.000755,-0.009468,0.999955
odom,18.385000,0.374708,-0.522477,0.008724,0.000012,0.000752,-0.008724,0.999962
estimator,1716592608.657667,-2.194854,-1.173375,0.014559,-0.000385,0.001296,-0.093791,0.995591
real,18.385000,0.286564,-0.588858,0.008724,0.000012,0.000752,-0.008724,0.999962
odom,18.419000,0.228285,-0.507906,0.008720,0.000023,0.000777,-0.008719,0.999962
estimator,1716592608.669713,0.358501,-0.565775,0.009409,-0.000010,0.000874,-0.008889,0.999960
odom,18.453000,0.208932,-0.650857,0.008717,0.000015,0.000788,-0.008721,0.999962
estimator,1716592608.686328,0.228286,-0.507906,0.009411,0.000001,0.000899,-0.008719,0.999962
odom,18.487000,0.216578,-0.646751,0.008716,0.000004,0.000799,-0.007981,0.999968
estimator,1716592608.700300,0.208933,-0.650857,0.009419,-0.000006,0.000910,-0.008721,0.999962
real,18.419000,0.295403,-0.589013,0.008720,0.000023,0.000777,-0.008719,0.999962
odom,18.521000,0.359120,-0.596960,0.008722,0.000014,0.000772,-0.007977,0.999968
estimator,1716592608.716223,0.216579,-0.646751,0.009416,-0.000018,0.000921,-0.007981,0.999968
real,18.453000,0.304242,-0.589167,0.008717,0.000015,0.000788,-0.008721,0.999962
real,18.487000,0.312566,-0.589306,0.008716,0.000004,0.000799,-0.007981,0.999968
real,18.521000,0.320940,-0.589440,0.008722,0.000014,0.000772,-0.007977,0.999968
odom,18.555000,0.424780,-0.583254,0.008723,0.000021,0.000762,-0.007979,0.999968
estimator,1716592608.743575,0.359121,-0.596960,0.009385,-0.000007,0.000894,-0.007977,0.999968
real,18.555000,0.329313,-0.589574,0.008723,0.000021,0.000762,-0.007979,0.999968
odom,18.589000,0.350640,-0.505919,0.008726,0.000016,0.000759,-0.007237,0.999974
estimator,1716592608.859708,0.599548,0.873657,0.011681,0.000009,0.000885,-0.021489,0.999769
real,18.589000,0.338102,-0.589708,0.008726,0.000016,0.000759,-0.007237,0.999974
odom,18.623000,0.373920,-0.628580,0.008722,0.000011,0.000775,-0.007232,0.999974
estimator,1716592608.873492,0.389102,-0.545766,0.009433,-0.000000,0.000884,-0.007616,0.999971
odom,18.657000,0.394219,-0.586437,0.008718,0.000009,0.000783,-0.007235,0.999974
estimator,1716592608.886812,0.373921,-0.628580,0.009496,-0.000004,0.000900,-0.007232,0.999973
odom,18.691000,0.436031,-0.633367,0.008710,0.000011,0.000797,-0.006489,0.999979
estimator,1716592608.899551,0.394220,-0.586437,0.009486,-0.000006,0.000908,-0.007235,0.999973
real,18.623000,0.346942,-0.589836,0.008722,0.000011,0.000775,-0.007232,0.999974
odom,18.725000,0.434480,-0.565984,0.008719,0.000020,0.000773,-0.006485,0.999979
estimator,1716592608.914155,0.436032,-0.633367,0.009468,-0.000004,0.000922,-0.006489,0.999979
real,18.657000,0.355781,-0.589964,0.008718,0.000009,0.000783,-0.007235,0.999974
real,18.691000,0.364105,-0.590079,0.008710,0.000011,0.000797,-0.006489,0.999979
real,18.725000,0.372479,-0.590187,0.008719,0.000020,0.000773,-0.006485,0.999979
odom,18.759000,0.427486,-0.552312,0.008725,0.000013,0.000766,-0.006487,0.999979
estimator,1716592608.946318,0.434482,-0.565984,0.009476,0.000004,0.000898,-0.006485,0.999979
real,18.759000,0.380852,-0.590296,0.008725,0.000013,0.000766,-0.006487,0.999979
odom,18.793000,0.410873,-0.541116,0.008723,0.000005,0.000758,-0.005739,0.999983
estimator,1716592609.190246,10.116605,-1.871078,-0.009642,-0.000043,0.000763,0.001506,0.999999
odom,18.827000,0.373435,-0.495698,0.008720,0.000016,0.000774,-0.005735,0.999983
estimator,1716592609.203786,0.421730,-0.546287,0.009494,-0.000003,0.000891,-0.006185,0.999980
real,18.861000,0.407320,-0.590607,0.008715,0.000017,0.000785,-0.005737,0.999983
odom,18.861000,0.420536,-0.556064,0.008715,0.000017,0.000785,-0.005737,0.999983
estimator,1716592609.272753,0.340397,1.005774,-0.008610,0.000572,0.003857,-0.009292,0.999949
odom,18.895000,0.400936,-0.536382,0.008714,0.000012,0.000799,-0.004985,0.999987
