type,t,x,y,z,qx,qy,qz,qw
odom,513.171000,-2.095795,-0.443135,0.008735,-0.000005,0.000754,0.014521,0.999894
estimator,1716796016.476340,-2.094339,-0.461511,0.007473,0.000004,0.000752,0.014497,0.999895
real,513.171000,-1.987657,-0.499654,0.008735,-0.000005,0.000754,0.014521,0.999894
odom,513.205000,-1.938684,-0.491113,0.008733,-0.000012,0.000744,0.014629,0.999893
estimator,1716796016.509515,-2.089331,-0.461190,0.007465,0.000004,0.000752,0.014591,0.999893
real,513.205000,-1.981912,-0.499487,0.008733,-0.000012,0.000744,0.014629,0.999893
odom,513.239000,-1.875007,-0.407837,0.008723,-0.000007,0.000759,0.016727,0.999860
estimator,1716796016.544038,-1.938685,-0.491113,0.007472,-0.000003,0.000742,0.014629,0.999893
real,513.239000,-1.975598,-0.499290,0.008723,-0.000007,0.000759,0.016727,0.999860
odom,513.273000,-1.866113,-0.444952,0.008713,-0.000008,0.000792,0.022818,0.999739
estimator,1716796016.577678,-1.875009,-0.407837,0.007464,0.000001,0.000757,0.016727,0.999860
real,513.273000,-1.969303,-0.499043,0.008713,-0.000008,0.000792,0.022818,0.999739
odom,513.307000,-2.012097,-0.446691,0.008712,-0.000018,0.000795,0.032531,0.999470
estimator,1716796016.611692,-1.866115,-0.444952,0.007454,0.000001,0.000790,0.022818,0.999739
real,513.307000,-1.963139,-0.498704,0.008712,-0.000018,0.000795,0.032531,0.999470
odom,513.341000,-1.963388,-0.399234,0.008732,-0.000021,0.000746,0.043772,0.999041
estimator,1716796016.645504,-2.012100,-0.446691,0.007451,-0.000010,0.000793,0.032531,0.999470
real,513.341000,-1.956271,-0.498182,0.008732,-0.000021,0.000746,0.043772,0.999041
odom,513.375000,-2.071764,-0.465161,0.008734,-0.000034,0.000753,0.058138,0.998308
estimator,1716796016.681374,-2.029836,-0.440828,0.007575,-0.000013,0.000744,0.043139,0.999069
real,513.375000,-1.949184,-0.497460,0.008734,-0.000034,0.000753,0.058138,0.998308
odom,513.409000,-1.820663,-0.461365,0.008732,-0.000045,0.000747,0.072906,0.997339
estimator,1716796016.713946,-2.005308,-0.423433,0.007537,-0.000001,0.000744,0.058836,0.998267
real,513.409000,-1.941086,-0.496396,0.008732,-0.000045,0.000747,0.072906,0.997339
odom,513.443000,-1.997012,-0.479297,0.008731,-0.000069,0.000760,0.089642,0.995974
estimator,1716796016.746181,-1.820664,-0.461365,0.007642,-0.000013,0.000738,0.072906,0.997339
real,513.443000,-1.932464,-0.494984,0.008731,-0.000069,0.000760,0.089642,0.995974
odom,513.477000,-2.084360,-0.411301,0.008718,-0.000062,0.000802,0.106501,0.994312
estimator,1716796016.780610,-1.997014,-0.479297,0.007637,-0.000037,0.000751,0.089642,0.995974
real,513.477000,-1.924312,-0.493366,0.008718,-0.000062,0.000802,0.106501,0.994312
odom,513.511000,-1.934391,-0.441208,0.008722,-0.000085,0.000785,0.123318,0.992367
estimator,1716796016.814437,-2.084362,-0.411302,0.007628,-0.000030,0.000792,0.106501,0.994312
real,513.511000,-1.916221,-0.491473,0.008722,-0.000085,0.000785,0.123318,0.992367
odom,513.545000,-1.960398,-0.448440,0.008728,-0.000105,0.000760,0.140100,0.990137
estimator,1716796016.847807,-1.934393,-0.441208,0.007631,-0.000054,0.000775,0.123318,0.992367
real,513.545000,-1.908200,-0.489307,0.008728,-0.000105,0.000760,0.140100,0.990137
odom,513.579000,-1.725437,-0.392204,0.008717,-0.000099,0.000778,0.156863,0.987620
estimator,1716796016.891502,-1.841968,-0.424908,0.007455,-0.000070,0.000749,0.145761,0.989319
real,513.579000,-1.900698,-0.487006,0.008717,-0.000099,0.000778,0.156863,0.987620
odom,513.613000,-1.938911,-0.420229,0.008734,-0.000113,0.000739,0.173570,0.984821
estimator,1716796016.921672,-1.844120,-0.414392,0.007455,-0.000066,0.000750,0.150586,0.988597
real,513.613000,-1.892401,-0.484150,0.008734,-0.000113,0.000739,0.173570,0.984821
odom,513.647000,-1.823414,-0.386286,0.008731,-0.000148,0.000753,0.190216,0.981742
estimator,1716796016.953041,-1.938913,-0.420230,0.007289,-0.000077,0.000710,0.173570,0.984821
real,513.647000,-1.884205,-0.481015,0.008731,-0.000148,0.000753,0.190216,0.981742
odom,513.681000,-1.886322,-0.451367,0.008720,-0.000146,0.000774,0.206807,0.978381
estimator,1716796016.986191,-1.823416,-0.386287,0.007294,-0.000112,0.000725,0.190216,0.981742
real,513.681000,-1.876120,-0.477604,0.008720,-0.000146,0.000774,0.206807,0.978381
odom,513.715000,-1.774546,-0.376135,0.008720,-0.000151,0.000767,0.223339,0.974741
estimator,1716796017.018615,-1.886324,-0.451368,0.007275,-0.000110,0.000745,0.206807,0.978381
real,513.715000,-1.868155,-0.473922,0.008720,-0.000151,0.000767,0.223339,0.974741
odom,513.749000,-1.983322,-0.386493,0.008726,-0.000190,0.000746,0.239807,0.970820
estimator,1716796017.051910,-1.774548,-0.376136,0.007285,-0.000116,0.000737,0.223339,0.974741
real,513.749000,-1.860320,-0.469972,0.008726,-0.000190,0.000746,0.239807,0.970820
odom,513.783000,-1.682019,-0.394889,0.008718,-0.000188,0.000766,0.256225,0.966617
estimator,1716796017.086278,-1.835308,-0.391285,0.007091,-0.000151,0.000716,0.246193,0.969220
real,513.783000,-1.853029,-0.465982,0.008718,-0.000188,0.000766,0.256225,0.966617
odom,513.817000,-1.731552,-0.437175,0.008725,-0.000181,0.000742,0.272560,0.962139
estimator,1716796017.120008,-1.829944,-0.388103,0.007081,-0.000148,0.000716,0.249617,0.968344
real,513.817000,-1.845478,-0.461511,0.008725,-0.000181,0.000742,0.272560,0.962139
odom,513.851000,-1.814340,-0.374080,0.008725,-0.000222,0.000734,0.288806,0.957387
estimator,1716796017.153503,-1.731555,-0.437176,0.006899,-0.000138,0.000692,0.272560,0.962139
real,513.851000,-1.838084,-0.456786,0.008725,-0.000222,0.000734,0.288806,0.957387
odom,513.885000,-1.830366,-0.401823,0.008724,-0.000229,0.000744,0.304970,0.952362
estimator,1716796017.187463,-1.814342,-0.374081,0.006900,-0.000180,0.000684,0.288806,0.957387
real,513.885000,-1.830853,-0.451815,0.008724,-0.000229,0.000744,0.304970,0.952362
odom,513.919000,-1.761721,-0.432755,0.008724,-0.000221,0.000746,0.321046,0.947063
estimator,1716796017.221655,-1.830368,-0.401824,0.006894,-0.000188,0.000694,0.304970,0.952362
real,513.919000,-1.823794,-0.446601,0.008724,-0.000221,0.000746,0.321046,0.947063
odom,513.953000,-1.843487,-0.367336,0.008721,-0.000260,0.000734,0.337030,0.941494
estimator,1716796017.255497,-1.761723,-0.432756,0.006896,-0.000180,0.000695,0.321046,0.947063
real,513.953000,-1.816917,-0.441151,0.008721,-0.000260,0.000734,0.337030,0.941494
odom,513.987000,-1.665363,-0.382629,0.008727,-0.000282,0.000721,0.352917,0.935654
estimator,1716796017.293159,-1.767366,-0.389673,0.006828,-0.000222,0.000682,0.335588,0.942009
real,513.987000,-1.810227,-0.435472,0.008727,-0.000282,0.000721,0.352917,0.935654
odom,514.021000,-1.793509,-0.341948,0.008725,-0.000254,0.000728,0.368703,0.929547
estimator,1716796017.325297,-1.741395,-0.360670,0.006773,-0.000209,0.000686,0.353070,0.935596
real,514.021000,-1.803733,-0.429570,0.008725,-0.000254,0.000728,0.368703,0.929547
odom,514.055000,-1.964693,-0.360157,0.008722,-0.000276,0.000721,0.384382,0.923174
estimator,1716796017.358356,-1.793511,-0.341950,0.006707,-0.000181,0.000691,0.368702,0.929547
real,514.055000,-1.797443,-0.423451,0.008722,-0.000276,0.000721,0.384382,0.923174
odom,514.089000,-1.860255,-0.337806,0.008720,-0.000316,0.000706,0.399951,0.916536
estimator,1716796017.393324,-1.964696,-0.360159,0.006698,-0.000204,0.000683,0.384382,0.923174
real,514.089000,-1.791364,-0.417122,0.008720,-0.000316,0.000706,0.399951,0.916536
odom,514.123000,-1.797174,-0.345475,0.008720,-0.000310,0.000709,0.415405,0.909636
estimator,1716796017.427646,-1.860257,-0.337809,0.006701,-0.000244,0.000667,0.399951,0.916536
real,514.123000,-1.785502,-0.410592,0.008720,-0.000310,0.000709,0.415405,0.909636
odom,514.157000,-1.810295,-0.332118,0.008723,-0.000313,0.000710,0.430739,0.902476
estimator,1716796017.460859,-1.797176,-0.345477,0.006701,-0.000239,0.000669,0.415405,0.909636
real,514.157000,-1.779865,-0.403867,0.008723,-0.000313,0.000710,0.430739,0.902476
odom,514.191000,-1.591310,-0.349154,0.008722,-0.000360,0.000708,0.445970,0.895048
estimator,1716796017.500367,-1.700605,-0.339709,0.006604,-0.000237,0.000670,0.438062,0.898945
real,514.191000,-1.774744,-0.397319,0.008722,-0.000360,0.000708,0.445970,0.895048
odom,514.225000,-1.829689,-0.389372,0.008732,-0.000332,0.000682,0.458821,0.888528
estimator,1716796017.530872,-1.700835,-0.339808,0.006604,-0.000237,0.000670,0.438685,0.898641
real,514.225000,-1.769577,-0.390267,0.008732,-0.000332,0.000682,0.458821,0.888528
odom,514.259000,-1.629761,-0.355778,0.008729,-0.000338,0.000681,0.472214,0.881483
estimator,1716796017.563952,-1.829691,-0.389375,0.006520,-0.000205,0.000644,0.458821,0.888529
real,514.259000,-1.764598,-0.383033,0.008729,-0.000338,0.000681,0.472214,0.881483
odom,514.293000,-1.678794,-0.340875,0.008725,-0.000382,0.000679,0.485505,0.874234
estimator,1716796017.597614,-1.629763,-0.355780,0.006516,-0.000212,0.000641,0.472214,0.881484
real,514.293000,-1.759840,-0.375651,0.008725,-0.000382,0.000679,0.485505,0.874234
odom,514.327000,-1.780248,-0.309991,0.008725,-0.000382,0.000685,0.499578,0.866269
estimator,1716796017.630706,-1.678796,-0.340878,0.006519,-0.000256,0.000637,0.485505,0.874234
real,514.327000,-1.755340,-0.368165,0.008725,-0.000382,0.000685,0.499578,0.866269
odom,514.361000,-1.775561,-0.280889,0.008725,-0.000366,0.000676,0.511866,0.859065
estimator,1716796017.665140,-1.780250,-0.309994,0.006531,-0.000257,0.000641,0.499578,0.866269
real,514.361000,-1.751043,-0.360498,0.008725,-0.000366,0.000676,0.511866,0.859065
odom,514.395000,-1.859442,-0.287476,0.008726,-0.000397,0.000654,0.524022,0.851704
estimator,1716796017.706147,-1.814320,-0.284164,0.006574,-0.000237,0.000632,0.518220,0.855247
real,514.395000,-1.746969,-0.352715,0.008726,-0.000397,0.000654,0.524022,0.851704
odom,514.429000,-1.793832,-0.257349,0.008720,-0.000405,0.000657,0.535356,0.844626
estimator,1716796017.738390,-1.820594,-0.284826,0.006580,-0.000237,0.000631,0.517694,0.855565
real,514.429000,-1.743109,-0.344819,0.008720,-0.000405,0.000657,0.535356,0.844626
odom,514.463000,-1.713763,-0.302722,0.008719,-0.000408,0.000660,0.548797,0.835955
estimator,1716796017.771276,-1.793833,-0.257352,0.006610,-0.000240,0.000634,0.535356,0.844626
real,514.463000,-1.739485,-0.336822,0.008719,-0.000408,0.000660,0.548797,0.835955
odom,514.497000,-1.829614,-0.267119,0.008726,-0.000408,0.000655,0.561391,0.827550
estimator,1716796017.803416,-1.713765,-0.302724,0.006583,-0.000244,0.000635,0.548797,0.835955
real,514.497000,-1.736111,-0.328714,0.008726,-0.000408,0.000655,0.561391,0.827550
odom,514.531000,-1.847934,-0.285969,0.008730,-0.000445,0.000629,0.573137,0.819459
estimator,1716796017.836167,-1.829615,-0.267121,0.006617,-0.000245,0.000627,0.561391,0.827550
real,514.531000,-1.732976,-0.320501,0.008730,-0.000445,0.000629,0.573137,0.819459
odom,514.565000,-1.855172,-0.255225,0.008729,-0.000449,0.000628,0.584032,0.811731
estimator,1716796017.869833,-1.847935,-0.285972,0.006618,-0.000281,0.000599,0.573137,0.819460
real,514.565000,-1.730068,-0.312207,0.008729,-0.000449,0.000628,0.584032,0.811731
odom,514.599000,-1.934118,-0.284823,0.008727,-0.000436,0.000638,0.594815,0.803862
estimator,1716796017.908722,-1.900696,-0.274022,0.006678,-0.000283,0.000597,0.587625,0.809133
real,514.599000,-1.727383,-0.303839,0.008727,-0.000436,0.000638,0.594815,0.803862
odom,514.633000,-1.684565,-0.211028,0.008725,-0.000465,0.000619,0.604814,0.796366
estimator,1716796017.939852,-1.888483,-0.266427,0.006661,-0.000280,0.000598,0.591294,0.806456
real,514.633000,-1.724913,-0.295394,0.008725,-0.000465,0.000619,0.604814,0.796366
odom,514.667000,-1.607321,-0.204890,0.008728,-0.000479,0.000605,0.613990,0.789313
estimator,1716796017.974688,-1.684566,-0.211030,0.006697,-0.000308,0.000579,0.604814,0.796366
real,514.667000,-1.722648,-0.286895,0.008728,-0.000479,0.000605,0.613990,0.789313
odom,514.701000,-1.536107,-0.256019,0.008725,-0.000458,0.000618,0.623077,0.782160
estimator,1716796018.007377,-1.607322,-0.204893,0.006692,-0.000322,0.000563,0.613990,0.789313
real,514.701000,-1.720580,-0.278348,0.008725,-0.000458,0.000618,0.623077,0.782160
odom,514.735000,-1.626056,-0.204550,0.008723,-0.000476,0.000608,0.632080,0.774903
estimator,1716796018.040842,-1.536108,-0.256022,0.006665,-0.000302,0.000574,0.623077,0.782160
real,514.735000,-1.718711,-0.269754,0.008723,-0.000476,0.000608,0.632080,0.774903
odom,514.769000,-1.655178,-0.168971,0.008723,-0.000503,0.000583,0.640361,0.768074
estimator,1716796018.081523,-1.638601,-0.187892,0.006675,-0.000317,0.000564,0.636069,0.771632
real,514.769000,-1.717031,-0.261108,0.008723,-0.000503,0.000583,0.640361,0.768074
odom,514.803000,-1.707752,-0.238204,0.008724,-0.000486,0.000598,0.647849,0.761769
estimator,1716796018.111655,-1.642797,-0.185764,0.006674,-0.000317,0.000565,0.636373,0.771381
real,514.803000,-1.715530,-0.252435,0.008724,-0.000486,0.000598,0.647849,0.761769
odom,514.837000,-1.631848,-0.167449,0.008726,-0.000476,0.000607,0.654658,0.755924
estimator,1716796018.145089,-1.707753,-0.238207,0.006652,-0.000297,0.000579,0.647849,0.761769
real,514.837000,-1.714190,-0.243720,0.008726,-0.000476,0.000607,0.654658,0.755924
odom,514.871000,-1.672448,-0.192598,0.008720,-0.000515,0.000575,0.660689,0.750659
estimator,1716796018.178310,-1.631849,-0.167452,0.006659,-0.000288,0.000587,0.654658,0.755925
real,514.871000,-1.713000,-0.234993,0.008720,-0.000515,0.000575,0.660689,0.750659
odom,514.905000,-1.543219,-0.199576,0.008726,-0.000519,0.000568,0.666670,0.745352
estimator,1716796018.211900,-1.672448,-0.192601,0.006654,-0.000326,0.000553,0.660689,0.750659
real,514.905000,-1.711950,-0.226248,0.008726,-0.000519,0.000568,0.666670,0.745352
odom,514.939000,-1.742881,-0.124936,0.008721,-0.000492,0.000590,0.672608,0.739998
estimator,1716796018.246381,-1.543219,-0.199579,0.006630,-0.000331,0.000545,0.666670,0.745352
real,514.939000,-1.711038,-0.217488,0.008721,-0.000492,0.000590,0.672608,0.739998
odom,514.973000,-1.825874,-0.115982,0.008723,-0.000507,0.000579,0.678503,0.734598
estimator,1716796018.285898,-1.755079,-0.120973,0.006692,-0.000302,0.000566,0.675338,0.737508
real,514.973000,-1.710268,-0.208714,0.008723,-0.000507,0.000579,0.678503,0.734598
odom,515.007000,-1.693378,-0.148661,0.008726,-0.000537,0.000549,0.683114,0.730311
estimator,1716796018.317607,-1.781444,-0.123464,0.006706,-0.000302,0.000566,0.675704,0.737173
real,515.007000,-1.709623,-0.199908,0.008726,-0.000537,0.000549,0.683114,0.730311
odom,515.041000,-1.522185,-0.152869,0.008726,-0.000518,0.000568,0.686972,0.726684
estimator,1716796018.349358,-1.693379,-0.148664,0.006669,-0.000330,0.000537,0.683114,0.730311
real,515.041000,-1.709079,-0.191106,0.008726,-0.000518,0.000568,0.686972,0.726684
odom,515.075000,-1.771891,-0.094745,0.008724,-0.000508,0.000583,0.690190,0.723628
estimator,1716796018.384895,-1.522185,-0.152872,0.006622,-0.000311,0.000554,0.686972,0.726684
real,515.075000,-1.708621,-0.182296,0.008724,-0.000508,0.000583,0.690190,0.723628
odom,515.109000,-1.598362,-0.095882,0.008727,-0.000540,0.000552,0.695995,0.718046
estimator,1716796018.416565,-1.771892,-0.094748,0.006705,-0.000301,0.000568,0.690190,0.723628
real,515.109000,-1.708273,-0.173482,0.008727,-0.000540,0.000552,0.695995,0.718046
odom,515.143000,-1.733015,-0.141863,0.008723,-0.000529,0.000554,0.700474,0.713677
estimator,1716796018.450017,-1.598362,-0.095885,0.006662,-0.000332,0.000535,0.695995,0.718046
real,515.143000,-1.708051,-0.164666,0.008723,-0.000529,0.000554,0.700474,0.713677
odom,515.177000,-1.820100,-0.152694,0.008729,-0.000515,0.000568,0.703658,0.710539
estimator,1716796018.489853,-1.777105,-0.155319,0.006706,-0.000320,0.000537,0.702677,0.711508
real,515.177000,-1.707924,-0.155843,0.008729,-0.000515,0.000568,0.703658,0.710539
odom,515.211000,-1.694451,-0.100341,0.008724,-0.000547,0.000541,0.706797,0.707416
estimator,1716796018.520881,-1.775879,-0.139475,0.006689,-0.000321,0.000537,0.701701,0.712471
real,515.211000,-1.707876,-0.147022,0.008724,-0.000547,0.000541,0.706797,0.707416
odom,515.245000,-1.657856,-0.039438,0.008723,-0.000551,0.000536,0.709921,0.704281
estimator,1716796018.553629,-1.694451,-0.100344,0.006698,-0.000352,0.000510,0.706797,0.707416
real,515.245000,-1.707906,-0.138202,0.008723,-0.000551,0.000536,0.709921,0.704281
odom,515.279000,-1.502740,-0.113247,0.008722,-0.000527,0.000557,0.713031,0.701132
estimator,1716796018.587580,-1.657857,-0.039441,0.006708,-0.000356,0.000504,0.709921,0.704281
real,515.279000,-1.708013,-0.129382,0.008722,-0.000527,0.000557,0.713031,0.701132
odom,515.313000,-1.469173,-0.113958,0.008725,-0.000542,0.000544,0.716126,0.697970
estimator,1716796018.621135,-1.502741,-0.113250,0.006648,-0.000332,0.000524,0.713031,0.701132
real,515.313000,-1.708199,-0.120564,0.008725,-0.000542,0.000544,0.716126,0.697970
odom,515.347000,-1.643607,-0.046382,0.008726,-0.000562,0.000524,0.719207,0.694795
estimator,1716796018.654737,-1.469174,-0.113960,0.006642,-0.000347,0.000510,0.716126,0.697970
real,515.347000,-1.708464,-0.111748,0.008726,-0.000562,0.000524,0.719207,0.694795
odom,515.381000,-1.706835,-0.047488,0.008726,-0.000541,0.000544,0.721092,0.692839
estimator,1716796018.694923,-1.727070,-0.053714,0.006724,-0.000367,0.000490,0.720249,0.693715
real,515.381000,-1.708791,-0.102920,0.008726,-0.000541,0.000544,0.721092,0.692839
odom,515.415000,-1.805486,-0.025916,0.008728,-0.000534,0.000549,0.722920,0.690931
estimator,1716796018.724222,-1.677340,-0.042393,0.006706,-0.000367,0.000490,0.720164,0.693804
real,515.415000,-1.709165,-0.094101,0.008728,-0.000534,0.000549,0.722920,0.690931
odom,515.449000,-1.835093,-0.066245,0.008728,-0.000569,0.000518,0.724743,0.689019
estimator,1716796018.757393,-1.805486,-0.025919,0.006742,-0.000360,0.000495,0.722920,0.690931
real,515.449000,-1.709587,-0.085284,0.008728,-0.000569,0.000518,0.724743,0.689019
odom,515.483000,-1.946419,-0.045237,0.008725,-0.000575,0.000537,0.726622,0.687037
estimator,1716796018.790894,-1.835093,-0.066247,0.006735,-0.000394,0.000464,0.724743,0.689019
real,515.483000,-1.710031,-0.076925,0.008725,-0.000575,0.000537,0.726622,0.687037
odom,515.517000,-1.636175,-0.041176,0.008725,-0.000541,0.000551,0.728434,0.685115
estimator,1716796018.825849,-1.946419,-0.045240,0.006759,-0.000401,0.000482,0.726622,0.687037
real,515.517000,-1.710519,-0.068578,0.008725,-0.000541,0.000551,0.728434,0.685115
odom,515.551000,-1.704023,0.026374,0.008725,-0.000549,0.000526,0.730240,0.683191
estimator,1716796018.859196,-1.636176,-0.041179,0.006705,-0.000367,0.000496,0.728434,0.685116
real,515.551000,-1.711052,-0.060234,0.008725,-0.000549,0.000526,0.730240,0.683191
odom,515.585000,-1.746527,0.039470,0.008730,-0.000542,0.000508,0.730393,0.683027
estimator,1716796018.897121,-1.723425,0.008200,0.006758,-0.000377,0.000469,0.727318,0.686300
real,515.585000,-1.711640,-0.051444,0.008730,-0.000542,0.000508,0.730393,0.683027
odom,515.619000,-1.652708,0.043723,0.008723,-0.000544,0.000534,0.729790,0.683671
estimator,1716796018.927940,-1.727278,0.057771,0.006703,-0.000373,0.000472,0.733643,0.679535
real,515.619000,-1.712223,-0.042619,0.008723,-0.000544,0.000534,0.729790,0.683671
odom,515.653000,-1.651798,-0.000576,0.008721,-0.000557,0.000543,0.729159,0.684344
estimator,1716796018.961218,-1.652708,0.043720,0.006704,-0.000378,0.000497,0.729790,0.683671
real,515.653000,-1.712791,-0.033796,0.008721,-0.000557,0.000543,0.729159,0.684344
odom,515.687000,-1.793971,0.019713,0.008724,-0.000572,0.000544,0.728572,0.684969
estimator,1716796018.995265,-1.651798,-0.000578,0.006689,-0.000391,0.000506,0.729159,0.684344
real,515.687000,-1.713314,-0.025431,0.008724,-0.000572,0.000544,0.728572,0.684969
odom,515.721000,-1.943028,0.058092,0.008725,-0.000560,0.000549,0.727963,0.685616
estimator,1716796019.029759,-1.793971,0.019710,0.006725,-0.000406,0.000508,0.728572,0.684969
